datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild,confidence
2020-02-06T10:22:59.000Z,0,0,142538528@N03,vilaramon,TRUE,Lynx-6,https://live.staticflickr.com/65535/49538052226_13605729e8_b.jpg,TRUE,
2020-02-06T10:23:30.000Z,0,0,142538528@N03,vilaramon,TRUE,Lynx-8,https://live.staticflickr.com/65535/49537558163_a50dc634cd_b.jpg,TRUE,
2020-02-06T10:23:46.000Z,0,0,142538528@N03,vilaramon,TRUE,Lynx-9,https://live.staticflickr.com/65535/49538279142_b529cb4f77_b.jpg,TRUE,
2020-02-14T14:45:32.000Z,51.543953,7.114387,14647951@N04,Michael Döring,TRUE,Luchs,https://live.staticflickr.com/65535/49537181346_2c3641a918_b.jpg,FALSE,
2020-02-14T14:46:05.000Z,51.543953,7.114387,14647951@N04,Michael Döring,TRUE,Luchs,https://live.staticflickr.com/65535/49537408492_088cd5883d_b.jpg,FALSE,
2019-12-17T15:00:42.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico,https://live.staticflickr.com/65535/49510120021_204c8214dd_b.jpg,unknown,
2019-12-17T15:00:35.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico,https://live.staticflickr.com/65535/49510119951_604a524c57_b.jpg,unknown,
2020-02-08T02:27:19.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-21,https://live.staticflickr.com/65535/49505390017_738286e60e_b.jpg,TRUE,
2020-02-08T02:24:00.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-20,https://live.staticflickr.com/65535/49504653113_200ee3542f_b.jpg,TRUE,
2020-02-08T02:19:55.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-16,https://live.staticflickr.com/65535/49505154561_e1d6fc7c70_b.jpg,TRUE,
2020-02-08T02:19:34.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-18,https://live.staticflickr.com/65535/49504640143_4d6b260180_b.jpg,TRUE,
2020-02-08T02:19:24.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-19,https://live.staticflickr.com/65535/49505153166_bc521cc56d_b.jpg,TRUE,
2020-02-08T01:44:32.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-12,https://live.staticflickr.com/65535/49504558138_2d8851f0f0_b.jpg,TRUE,
2020-02-08T01:38:43.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-11,https://live.staticflickr.com/65535/49504544613_b18e376fab_b.jpg,TRUE,
2020-02-08T01:34:04.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-9,https://live.staticflickr.com/65535/49505047186_88fddabf5c_b.jpg,TRUE,
2020-02-08T01:30:10.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-8,https://live.staticflickr.com/65535/49504524743_afe7e434ac_b.jpg,TRUE,
2020-02-08T01:19:44.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-7,https://live.staticflickr.com/65535/49505013086_174825a17a_b.jpg,TRUE,
2020-02-11T07:24:17.000Z,0,0,89000996@N04,Maxwell Law Photography LRPS,TRUE,Lynx,https://live.staticflickr.com/65535/49522138263_7e09103aee_b.jpg,TRUE,
2020-02-11T07:24:17.000Z,0,0,89000996@N04,Maxwell Law Photography LRPS,TRUE,Lynx,https://live.staticflickr.com/65535/49522409907_5100acb586_b.jpg,TRUE,
2020-02-05T11:05:30.000Z,51.543953,7.114387,14647951@N04,Michael Döring,TRUE,Luchs,https://live.staticflickr.com/65535/49509600846_6bf8bd7e93_b.jpg,FALSE,
2019-11-02T09:27:12.000Z,0,0,37490466@N03,Luís Freitas,TRUE,Lince Ibérico (Lynx pardinus),https://live.staticflickr.com/65535/49503271132_816d2982e7_b.jpg,unknown,
2020-02-07T02:26:25.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-6,https://live.staticflickr.com/65535/49500959882_5e64bdaaa2_b.jpg,TRUE,
2020-02-06T08:51:03.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-5,https://live.staticflickr.com/65535/49497670167_093a4b4628_b.jpg,TRUE,
2020-02-05T05:47:11.000Z,0,0,153828093@N04,jnoel.camilleri,TRUE,En toute liberté !,https://live.staticflickr.com/65535/49491742958_ca93269417_b.jpg,TRUE,
2020-02-05T03:43:48.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-3,https://live.staticflickr.com/65535/49491868351_3df6c4fc63_b.jpg,TRUE,
2020-02-04T23:28:29.000Z,0,0,131448932@N02,gypaetebarbu30,TRUE,lynx pardelle-2,https://live.staticflickr.com/65535/49490717358_4b1731d099_b.jpg,TRUE,
