confidence,datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild
85.06307005882263,2020-02-19T10:09:26.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,A Productive Year 1,https://live.staticflickr.com/65535/51151464386_7987ddfaa0_b.jpg,true
25.691106915473938,2020-02-19T10:48:44.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,One of many foals,https://live.staticflickr.com/65535/51152249109_028a439b9b_b.jpg,true
30.863264203071594,2020-02-19T10:14:19.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,Really Pregnant,https://live.staticflickr.com/65535/51151695948_2b26070a87_b.jpg,true
52.918410301208496,2020-02-18T12:05:27.000Z,-2.891723,34.927216,109544413@N05,Photoski141,true,Scarred,https://live.staticflickr.com/65535/51152248924_1e35e03bec_b.jpg,true
55.20639419555664,2020-02-19T10:30:04.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,There is nothing wrong with the focus,https://live.staticflickr.com/65535/51152567305_aa9168e485_b.jpg,true
61.02094054222107,2020-02-19T10:10:09.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,"Brown, Black & White Stripes 2",https://live.staticflickr.com/65535/51151695523_8394f5f1f6_b.jpg,true
67.86521077156067,2020-02-19T10:10:44.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,"Brown, Black & White Stripes 1",https://live.staticflickr.com/65535/51151695438_64f3b786d3_b.jpg,true
73.73992204666138,2020-02-19T10:34:26.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,The Paint Ran Before it Dried,https://live.staticflickr.com/65535/51150790147_77d6e763f8_b.jpg,true
52.135056257247925,2020-02-19T10:23:49.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,Confusing to Predators,https://live.staticflickr.com/65535/51151463351_31a2e9b60b_b.jpg,true
77.1890640258789,2020-02-19T10:12:07.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,Clearer View of its stripe pattern,https://live.staticflickr.com/65535/51151695168_79039b21b2_b.jpg,true
5.218879878520966,2020-02-19T10:27:13.000Z,-2.970481,34.818908,109544413@N05,Photoski141,true,Another Clean-up Crew,https://live.staticflickr.com/65535/51135688532_c85e30fcf1_b.jpg,true
87.34263181686401,2020-02-18T12:10:07.000Z,-2.891723,34.927216,109544413@N05,Photoski141,true,Clean-up Crew,https://live.staticflickr.com/65535/51137141814_a9d21f4a8c_b.jpg,true
