confidence,datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild
95.08461356163025,2020-07-22 10:43:36,0,0,62950692@N03,j.a.kok,true,grevy´s zebra artis BB2A0071,https://live.staticflickr.com/65535/50313674738_e373a1cab9_b.jpg,false
91.9773280620575,2020-07-22 10:38:54,0,0,62950692@N03,j.a.kok,true,grevy´s zebra artis BB2A0068,https://live.staticflickr.com/65535/50314522577_0867e2941f_b.jpg,false
96.37752175331116,2019-10-20 12:43:24,0,0,95285827@N03,Tinsley 41A,true,Grevys Zebra,https://live.staticflickr.com/65535/50313230317_5acde3cec5_b.jpg,false
94.56253051757812,2019-10-20 12:41:38,0,0,95285827@N03,Tinsley 41A,true,Grevys Zebra,https://live.staticflickr.com/65535/50313230207_e5beacfb61_b.jpg,false
93.98700594902039,2020-09-04 15:29:37,0,0,69080348@N04,Troll-66,true,"Grevy's Zebra",https://live.staticflickr.com/65535/50309348298_ff8889344d_b.jpg,false
26.340174674987793,2020-09-05 14:13:06,0,0,32086739@N02,OurTravelPics.com,true,amersfoort_8_100,https://live.staticflickr.com/65535/50316002241_c02250d9c4_b.jpg,false
91.47343635559082,2020-08-22 09:46:44,0,0,66619283@N00,sulkyblue,true,Zebra,https://live.staticflickr.com/65535/50300288833_8f6540d7b8_b.jpg,false
85.34249067306519,2020-08-24 09:33:05,0,0,189784091@N02,stephen.frost01,true,Zebra Grazing,https://live.staticflickr.com/65535/50298818946_ff66dd8efb_b.jpg,unknown
93.25608611106873,2020-07-16 08:49:41,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0432,https://live.staticflickr.com/65535/50290206498_01e446e0df_b.jpg,false
94.58351135253906,2020-07-16 12:00:43,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A1497,https://live.staticflickr.com/65535/50290877676_f1786bb2f1_b.jpg,false
94.06169056892395,2020-07-16 12:00:44,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A1499,https://live.staticflickr.com/65535/50290201468_6bceb3a94f_b.jpg,false
93.85789036750793,2020-07-16 12:01:17,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A1513,https://live.staticflickr.com/65535/50290875761_0556b540aa_b.jpg,false
92.29962229728699,2020-07-16 12:00:12,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A1481,https://live.staticflickr.com/65535/50290874666_8fb0da8b05_b.jpg,false
95.50044536590576,2020-07-16 09:32:24,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0598,https://live.staticflickr.com/65535/50290873286_4e5104f50b_b.jpg,false
81.2308132648468,2020-07-16 09:18:50,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0531,https://live.staticflickr.com/65535/50291021077_9c06e369f1_b.jpg,false
94.84853148460388,2020-07-16 09:31:36,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0583,https://live.staticflickr.com/65535/50291020292_6fd79845e6_b.jpg,false
94.44177150726318,2020-07-16 09:32:23,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0596,https://live.staticflickr.com/65535/50291019672_06608b315b_b.jpg,false
97.22952842712402,2020-07-16 09:25:01,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0556,https://live.staticflickr.com/65535/50290870476_735d637177_b.jpg,false
94.02791261672974,2020-07-16 12:00:12,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A1480,https://live.staticflickr.com/65535/50290194108_9ac59cd63d_b.jpg,false
96.26389145851135,2020-07-16 09:17:44,0,0,62950692@N03,j.a.kok,true,Grevy´s zebra Artis BB2A0523,https://live.staticflickr.com/65535/50291017732_0f376fddab_b.jpg,false
22.351430356502533,2020-08-31 07:14:45,0,0,124686822@N06,bpaige393,true,Can you see Me?,https://live.staticflickr.com/65535/50289775068_cf417c6edc_b.jpg,unknown
89.23457860946655,2020-02-29 05:36:59,0,0,58635591@N00,tetedefromage,true,,https://live.staticflickr.com/65535/50281712413_ce4b015dcb_b.jpg,false
64.11391496658325,2020-08-02 16:08:31,0,0,189914943@N05,CALoveSD,true,Hello Friend,https://live.staticflickr.com/65535/50279047446_92c3791306_b.jpg,false
33.97721350193024,2020-08-02 16:08:56,0,0,189914943@N05,CALoveSD,true,Zebra,https://live.staticflickr.com/65535/50279045861_0d44e215dd_b.jpg,false
92.30613708496094,2020-08-27 14:23:45,0,0,56461225@N05,JulietKLH,true,IMG_3974,https://live.staticflickr.com/65535/50279129112_3189a29eb1_b.jpg,false
95.607590675354,2020-08-18 11:12:46,0,0,154101152@N06,bernhard.gafner,true,Grevyzebra (Equus grevyi),https://live.staticflickr.com/65535/50277598458_0f763862c5_b.jpg,false
92.74716973304749,2020-08-25 16:35:54,0,0,162966071@N07,DicingWithLife,true,bemused zebra whipsnade zoo,https://live.staticflickr.com/65535/50275481312_25a01c889d_b.jpg,false
93.3128297328949,2020-08-25 16:35:59,0,0,162966071@N07,DicingWithLife,true,zoo zebra whipsnade,https://live.staticflickr.com/65535/50275481187_ca500c562b_b.jpg,unknown
92.85488724708557,2020-06-24 12:14:59,0,0,127546708@N05,nicoleemcintyre,true,Zebra,https://live.staticflickr.com/65535/50272554752_1c227e15d0_b.jpg,false
91.20965003967285,2020-06-24 12:15:35,0,0,127546708@N05,nicoleemcintyre,true,Zebra,https://live.staticflickr.com/65535/50272554602_67815c61bd_b.jpg,false
91.30468368530273,2020-07-28 13:44:50,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50271142752_0d14998fb7_b.jpg,unknown
42.82705783843994,2020-07-28 13:42:55,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270966536_57a05a0007_b.jpg,unknown
44.38615143299103,2020-07-28 13:42:53,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270296613_34220b83a3_b.jpg,unknown
90.1263177394867,2020-07-28 12:46:27,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270281938_13a668df98_b.jpg,unknown
84.52564477920532,2020-07-28 12:45:52,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50271126367_fed4060b6b_b.jpg,unknown
94.58838701248169,2020-07-28 12:41:28,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270281018_7cf714933c_b.jpg,false
95.78862190246582,2020-07-28 10:41:08,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270932121_a668d5abb5_b.jpg,false
94.50012445449829,2020-07-28 10:39:42,0,0,135624063@N08,watt.charlene,true,"Grevy's Zebra (Equus grevyi).",https://live.staticflickr.com/65535/50270262123_0f90aba6c6_b.jpg,false
96.0247814655304,2020-08-12 10:02:48,0,0,185494468@N05,carl.schoenenberger,true,_I6A9417,https://live.staticflickr.com/65535/50265804478_fcc60186b0_b.jpg,false
91.9534683227539,2020-05-20 11:15:30,0,0,88626887@N04,ElaNuernberg,true,Grévyzebra - Tiergarten Nürnberg - 20.05.2020,https://live.staticflickr.com/65535/50264001047_aaca20a0c6_b.jpg,false
82.14609622955322,2020-08-22 11:35:53,0,0,41558307@N05,Jem Salmon,true,Zebra,https://live.staticflickr.com/65535/50258788632_52b5fd4d5d_b.jpg,false
95.34857273101807,2020-07-16 10:24:00,0,0,84152923@N08,MrTDiddy,true,"Grévyzebra - Equus grevyi - Grévy's zebra",https://live.staticflickr.com/65535/50257720323_0b41bc1521_b.jpg,false
92.3917293548584,2020-08-08 13:04:10,0,0,94209416@N06,Seventh Heaven Photography - (Fauna),true,"Grevy's Zebra (Equus grevyi)",https://live.staticflickr.com/65535/50223146626_16e1db5786_b.jpg,false
92.69148111343384,2020-08-22 12:23:28,51.847513,-0.543389,27634886@N00,Peter J Dean,true,Whipsnade Zoo,https://live.staticflickr.com/65535/50254933633_e5cdfa9531_b.jpg,false
96.15622162818909,2020-08-18 18:59:18,0,0,47633122@N08,Raúl Barrero fotografía,true,"Cebra Grevy. Cabárceno, Cantábria.",https://live.staticflickr.com/65535/50255003551_a96a4ded7c_b.jpg,unknown
93.82604956626892,2020-08-21 12:26:09,0,0,132868561@N05,Richard__K,true,YWP-51,https://live.staticflickr.com/65535/50252735707_d04d3c7c33_b.jpg,false
95.14670968055725,2020-08-11 10:38:02,52.377040,1.110239,16557826@N04,Paul Webb.,true,"Grevy's Zebra.",https://live.staticflickr.com/65535/50251745268_6cc20fc5e1_b.jpg,false
95.3861951828003,2020-08-17 14:02:29,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 000 - 00",https://live.staticflickr.com/65535/50245503413_3f86147f1d_b.jpg,false
90.81136584281921,2020-08-17 14:02:29,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 000",https://live.staticflickr.com/65535/50245495023_5f9166f6a3_b.jpg,false
94.05320286750793,2020-08-17 14:02:35,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 001",https://live.staticflickr.com/65535/50246330037_e2ca8225a6_b.jpg,false
93.5300886631012,2020-08-17 14:08:36,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 003",https://live.staticflickr.com/65535/50245479428_286a4810c9_b.jpg,false
95.55591344833374,2020-08-17 14:08:44,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 004",https://live.staticflickr.com/65535/50245471708_7fa188a312_b.jpg,false
93.35469007492065,2020-08-17 14:09:03,0,0,46117671@N08,s wainwright,true,"2020 - 08 - 17 - EOS 600D - Grevy's Zebra - Chester Zoo - 006",https://live.staticflickr.com/65535/50245461853_c28c55156d_b.jpg,false
22.715820372104645,2020-08-18 12:46:42,0,0,157132713@N05,robm1478,true,Rhinos and Zebra,https://live.staticflickr.com/65535/50243931573_6d8d44964f_b.jpg,false
93.19302439689636,2020-08-18 03:09:21,0,0,189753807@N07,skyapollonstudio,true,1595235192632_filtered,https://live.staticflickr.com/65535/50240149481_a16ca46dbd_b.jpg,false
87.76004314422607,2020-08-15 11:40:25,0,0,130392678@N06,"HDR's Photos",true,ZEBRA,https://live.staticflickr.com/65535/50234338883_f7b6cd9a0d_b.jpg,false
85.90919971466064,2020-08-15 11:42:12,0,0,130392678@N06,"HDR's Photos",true,ZEBRA,https://live.staticflickr.com/65535/50234994401_40e5271441_b.jpg,false
86.37518882751465,2020-08-15 11:43:08,0,0,130392678@N06,"HDR's Photos",true,ZEBRA,https://live.staticflickr.com/65535/50235210032_618a0d3d66_b.jpg,false
96.58672213554382,2020-08-15 09:46:23,53.501876,-1.038798,186349265@N08,bkandllbrady,true,We Are Together !!,https://live.staticflickr.com/65535/50232082066_8b8827342f_b.jpg,false
85.5745017528534,2020-08-07 11:29:36,53.228337,-2.887069,47439051@N08,Lawrence Holmes.,true,P1080429-1 Grevy’s zebra,https://live.staticflickr.com/65535/50225909431_492ea74f21_b.jpg,false
94.76523399353027,2020-08-10 08:58:31,0,0,71867996@N04,Harry Rother,true,"Portrait of a Grevy's Zebra",https://live.staticflickr.com/65535/50221644357_44b4346ca6_b.jpg,false
82.05896615982056,2020-08-09 12:13:24,0,0,35142064@N03,Mike Rogers Pix,true,Bronx Zoo Zebra,https://live.staticflickr.com/65535/50215798578_0d7c9bb26a_b.jpg,false
92.86506175994873,2020-08-08 10:50:36,0,0,159329449@N08,martin48.me,true,In Black & White,https://live.staticflickr.com/65535/50205429458_ab90594432_b.jpg,unknown
95.37066221237183,2020-07-07 14:24:12,45.685796,-1.166197,125057668@N02,Paul MOINE,true,Zèbre de Grévy (Equus grevyi),https://live.staticflickr.com/65535/50203439361_3db74ee897_b.jpg,false
95.98258137702942,2020-07-13 14:25:30,0,0,98337674@N04,Doubledutch13,true,"Grevy's Zebra, Yorkshire Wildlife Park-7131184.jpg",https://live.staticflickr.com/65535/50202567428_d4a6f2ed7c_b.jpg,false
95.17796635627747,2020-07-07 11:15:44,45.685796,-1.166197,125057668@N02,Paul MOINE,true,Zèbre de Grévy (Equus grevyi),https://live.staticflickr.com/65535/50202215766_85de28fb2d_b.jpg,false
94.22140717506409,2020-07-07 11:20:40,45.685796,-1.166197,125057668@N02,Paul MOINE,true,Zèbre de Grévy (Equus grevyi),https://live.staticflickr.com/65535/50202480457_7130a32fd8_b.jpg,false
95.24728059768677,2020-07-07 11:21:35,45.685796,-1.166197,125057668@N02,Paul MOINE,true,Zèbre de Grévy (Equus grevyi),https://live.staticflickr.com/65535/50201672208_48d247c255_b.jpg,false
94.77975964546204,2020-06-14 20:57:17,0,0,184352577@N07,geo476,true,Grevey Zebra,https://live.staticflickr.com/65535/50202210661_84ddcce274_b.jpg,unknown
96.24804258346558,2020-08-04 14:11:52,0,0,73346041@N02,snapperpeter,true,200804-Chester_Zoo-4142,https://live.staticflickr.com/65535/50191561442_d1d317a810_b.jpg,false
94.9389398097992,2020-08-01 10:44:18,53.224913,-2.885912,41894148532@N01,Neil T,true,"Grevy's Zebra",https://live.staticflickr.com/65535/50180776606_d93dde509b_b.jpg,false
92.1791136264801,2020-08-01 10:42:33,53.225094,-2.885687,41894148532@N01,Neil T,true,Zebra,https://live.staticflickr.com/65535/50181029452_d77288cb16_b.jpg,false
37.400394678115845,2020-08-01 10:43:52,53.224944,-2.885889,41894148532@N01,Neil T,true,"Grevy's Zebras",https://live.staticflickr.com/65535/50181029152_4f14c2ea43_b.jpg,false
94.53599452972412,2020-08-01 09:49:34,0,0,39727496@N06,Flybr1dge,true,047 Yorkshire Wildlife Park,https://live.staticflickr.com/65535/50189591711_f599f40b32_b.jpg,false
39.62894380092621,2020-07-31 12:38:28,0,0,44254340@N06,PeteMartin,true,Zebra.,https://live.staticflickr.com/65535/50176795018_935ba9dbf4_b.jpg,false
95.82957029342651,2020-07-28 11:59:43,0,0,126972400@N03,erik.verheyen,true,Animals in Black & White,https://live.staticflickr.com/65535/50161585358_7108794c72_b.jpg,false
89.59686756134033,2020-07-28 11:39:36,0,0,126972400@N03,erik.verheyen,true,Beekse Bergen,https://live.staticflickr.com/65535/50161541478_a47e0d67a9_b.jpg,false
93.60105395317078,2020-07-21 17:50:36,0,0,65676465@N08,tiger3663,true,Zebra Charge-1,https://live.staticflickr.com/65535/50159899268_3839eb619a_b.jpg,false
91.96994304656982,2020-07-25 13:05:11,0,0,118408777@N06,Palmius Photo,true,Zebra,https://live.staticflickr.com/65535/50151900318_54ae400857_b.jpg,false
90.95265865325928,2020-07-25 13:05:09,0,0,118408777@N06,Palmius Photo,true,Zebra,https://live.staticflickr.com/65535/50152452546_22f6038c98_b.jpg,false
77.49277949333191,2020-07-10 09:26:46,0,0,14833004@N00,Wild about Safari,true,Mikumi National Park,https://live.staticflickr.com/65535/50140151116_d14aac8edf_b.jpg,true
