datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild,confidence
2019-08-02T10:37:22.000Z,-3.169625,35.61563,21036459@N05,Daniel Kliza,TRUE,"Ngorongoro, Tanzania",https://live.staticflickr.com/65535/50104405396_46ed7fa90b_b.jpg,TRUE,
7/30/19 14:19,-2.416275,34.796447,21036459@N05,Daniel Kliza,TRUE,"Serengeti, Tanzania",https://live.staticflickr.com/65535/50104628617_f7046ba255_b.jpg,TRUE,
2019-08-02T09:07:21.000Z,-3.169625,35.61563,21036459@N05,Daniel Kliza,TRUE,"Ngorongoro, Tanzania",https://live.staticflickr.com/65535/50103787088_72184395b0_b.jpg,TRUE,
2020-03-10T14:04:53.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937890271_39ac468d7d_b.jpg,TRUE,
2020-03-10T14:05:04.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937889901_e641a4b4dc_b.jpg,TRUE,
2020-03-10T14:05:29.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49938191797_d22ee0e2a2_b.jpg,TRUE,
2020-03-10T14:05:36.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49938191597_1ea20d7eee_b.jpg,TRUE,
2020-03-10T14:05:44.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937889071_661df59294_b.jpg,TRUE,
2020-03-10T14:05:51.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937888786_2ccea78015_b.jpg,TRUE,
2020-03-10T14:06:03.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937373073_96401fec1d_b.jpg,TRUE,
2020-03-10T14:06:08.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937888151_7a7590ca42_b.jpg,TRUE,
2020-03-10T14:06:13.000Z,0,0,29402953@N02,Senyai1,TRUE,Plains Zebra,https://live.staticflickr.com/65535/49937887906_c0e97b8d05_b.jpg,TRUE,
