,datetaken,encounter_latitude,encounter_longitude,owner,ownername,relevant,title,url,wild,confidence,user_location_name,user_coordinates,user_latitude,user_longitude,encounter_coordinates,residing_mongodb_collection,num_encounters_at_coords
1309,2019-09-30T10:08:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335310478_c7d8172513_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1310,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335776421_87a2c1a397_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1311,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335991467_a0ec4d60cb_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1312,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335310243_a05d1b63e4_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1313,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335310323_7dd68efa7f_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1314,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335991322_94891be9b2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1315,2019-09-30T10:08:29.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335310053_bb6b53053f_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1316,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335776066_a11c9ac08c_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1317,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335776116_2c85f2e1a1_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1318,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309913_0de45cbf38_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1319,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309943_d7e7e448b0_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1320,2019-09-30T10:04:13.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775901_3f4ba3925a_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1321,2019-09-30T10:03:46.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309668_85cbc791cd_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1322,2019-09-30T10:04:09.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335990977_1fb000bac2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1323,2019-09-30T10:03:10.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335990842_fb8863eda2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1324,2019-09-30T10:03:46.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335990897_e3311f8e4b_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1325,2019-09-30T10:03:08.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309493_b8c4fc097e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1326,2019-09-30T10:02:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309353_b2f93ab098_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1327,2019-09-30T10:02:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775501_0136ccfcd9_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1328,2019-09-30T10:02:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309308_e526c949e0_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1329,2019-09-30T10:02:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335309258_2cc905cd04_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1330,2019-09-30T10:02:30.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775321_da1989574b_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1331,2019-09-30T10:02:00.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775301_dfa9073051_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1332,2019-09-30T10:02:00.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775266_a0b1daefae_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1333,2019-09-30T10:01:59.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775141_4e757d595b_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1334,2019-09-30T10:01:59.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335990352_9f347cb954_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1335,2019-09-30T10:01:59.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335775056_e046840560_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1336,2019-09-30T10:01:54.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308908_c6a0da2d8d_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1337,2019-09-30T10:01:50.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308833_29ace3b8f8_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1338,2019-09-30T10:01:49.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308738_e7550561fe_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1339,2019-09-30T10:01:49.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335989832_1f497968cd_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1340,2019-09-30T10:01:49.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335774616_f73bf5d1c5_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1341,2019-09-30T10:01:49.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308538_42253e0fa7_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1342,2019-09-30T10:01:21.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308293_ed388fc526_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1343,2019-09-30T10:01:21.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335989417_53ec4149fe_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1344,2019-09-30T10:01:05.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308108_2199a9284e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1345,2019-09-30T10:01:05.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335774196_06dfa98dae_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1346,2019-09-30T10:01:04.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335989107_29b33bcf3e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1347,2019-09-30T10:01:05.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335308058_60d3c98f41_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1348,2019-09-30T10:00:17.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988932_b1ab4148a2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1349,2019-09-30T10:00:17.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988862_acb71cf33c_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1350,2019-09-30T10:00:17.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773831_b0c5177f6b_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1351,2019-09-30T10:00:17.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988802_6377dc4d1d_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1352,2019-09-30T09:59:34.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335307533_68a9aa7a42_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1353,2019-09-30T09:59:34.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773636_701ff921fb_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1354,2019-09-30T09:59:34.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335307498_046f6548cb_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1355,2019-09-30T09:58:52.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988562_6ab4e0418e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1356,2019-09-30T09:58:52.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773446_326e5298b4_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1357,2019-09-30T09:58:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988472_a97062b692_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1358,2019-09-30T09:58:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773321_e3e4e45801_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1359,2019-09-30T09:58:20.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773271_49cd30f520_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1360,2019-09-30T09:58:20.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988312_f04b3c46de_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1361,2019-09-30T09:58:20.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335307208_0c2f3dd478_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1362,2019-09-30T09:58:20.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335773146_132c994fd8_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1363,2019-09-30T09:58:18.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335307128_99e29c30ee_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1364,2019-09-30T09:57:53.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988172_84cfbca615_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1365,2019-09-30T09:57:53.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988237_d5261fed98_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1366,2019-09-30T09:57:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306963_6d72f48228_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1367,2019-09-30T09:57:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335988082_2d56134710_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1368,2019-09-30T09:57:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335772891_bec9a5e433_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1369,2019-09-30T09:57:06.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306843_976536d3a9_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1370,2019-09-30T09:57:06.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335772806_0f4709d4c2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1371,2019-09-30T09:14:32.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335772606_8618a24628_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1372,2019-09-30T09:14:32.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306548_580944a354_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1373,2019-09-30T09:11:43.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335987637_a5b6293d2c_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1374,2019-09-30T09:11:38.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306278_da9be370c8_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1375,2019-09-30T09:11:38.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306228_5e2e308725_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1376,2019-09-30T09:11:38.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306193_686a0ddf75_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1377,2019-09-30T09:10:13.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335987422_84aff71477_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1378,2019-09-30T09:10:13.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335306113_54feccd85e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1379,2019-09-30T09:00:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335987337_c9a14f4a18_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1380,2019-09-30T09:00:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771991_bb11619b57_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1381,2019-09-30T09:00:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771941_3d86593645_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1382,2019-09-30T08:57:54.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771851_00882ab4b9_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1383,2019-09-30T08:57:54.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335305803_4b8e3afc54_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1384,2019-09-30T08:54:14.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986922_1d476fee86_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1385,2019-09-30T08:54:14.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986972_f994cf4a4f_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1386,2019-09-30T08:54:14.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986887_2b18c83229_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1387,2019-09-30T08:53:51.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986807_19d3ef5356_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1388,2019-09-30T10:04:43.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986712_72266460fb_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1389,2019-09-30T10:04:43.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335305423_f761d3997d_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1390,2019-09-30T10:04:43.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986607_c733f0951b_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1391,2019-09-30T10:04:57.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986532_aa957764a0_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1392,2019-09-30T10:04:57.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986457_c2b02b4f8a_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1393,2019-09-30T10:04:57.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986417_56a3aef9e4_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1394,2019-09-30T10:05:12.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771061_906d1ac403_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1395,2019-09-30T10:05:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986262_edbe335d16_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1396,2019-09-30T10:05:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771006_17a3aab740_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1397,2019-09-30T10:05:12.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335771016_f48188c005_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1398,2019-09-30T10:05:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986197_08d211ced4_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1399,2019-09-30T10:05:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335986127_69e0a3a2a6_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1400,2019-09-30T10:07:01.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335304713_fb62b44992_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1401,2019-09-30T12:25:53.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335770511_210cc2dfb1_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1402,2019-09-30T12:27:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335304608_54c4dabcb4_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1403,2019-09-30T12:28:54.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335770361_5bbe641eb2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1404,2019-09-30T12:36:32.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335770286_dbb3faa79e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1405,2019-09-30T12:37:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335985522_2bc327e907_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1406,2019-09-30T08:53:51.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335983092_3a682ed964_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1407,2019-09-30T09:00:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335983027_408c2a974a_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1408,2019-09-30T09:14:32.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335982897_7894325572_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1409,2019-09-30T09:57:36.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335982777_b71ccb1a7f_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1410,2019-09-30T09:59:33.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335767591_e4b1d4b025_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1411,2019-09-30T10:01:05.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335982602_495fc34652_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1412,2019-09-30T10:01:21.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335301688_aec34cd8fe_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1413,2019-09-30T10:01:49.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335301593_8e0e32d1c5_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1414,2019-09-30T10:01:59.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335767331_39267e4f6a_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1415,2019-09-30T10:03:08.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335982277_94c69e1f86_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1416,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335982192_11a0382432_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1417,2019-09-30T10:04:57.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335301353_a08223114e_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1418,2019-09-30T10:04:26.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335301403_164cec5c32_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1419,2019-09-30T10:05:12.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335301288_c28833f9ab_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1420,2019-09-30T10:07:28.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335981992_6e363fd2e7_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1421,2019-09-30T12:36:48.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336004157_31f6e8b6fb_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1422,2019-09-30T12:36:48.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335323233_911616f6d8_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1423,2019-09-30T12:36:48.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336004062_e65797ee8c_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1424,2019-09-30T12:36:48.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335789106_a6acac708a_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1425,2019-09-30T12:36:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336003777_aefe4867b2_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1426,2019-09-30T12:36:15.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336003722_8b1f277fa7_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1427,2019-09-30T12:36:14.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335788706_f9500108ae_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1428,2019-09-30T12:36:14.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336003467_6b17924c65_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1429,2019-09-30T12:36:07.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49336003312_1843568b97_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
1430,2019-09-30T12:36:07.000Z,,,48417600@N08,Andrew Y2010,True,Cat Balou Cruise,https://live.staticflickr.com/65535/49335788451_0aa81c51a9_b.jpg,True,,,,,,"(nan, nan)",['humpback whale specific'],3942
