,datetaken,encounter_latitude,encounter_longitude,owner,ownername,relevant,title,url,wild,confidence,user_location_name,user_coordinates,user_latitude,user_longitude,encounter_coordinates,residing_mongodb_collection,num_encounters_at_coords
101,2020-02-25T17:40:28.000Z,,,127030885@N08,SalfordMartin,True,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631770907_e6f9f08777_b.jpg,TRUE,,Bury,"(53.59346008300781, -2.2985401153564453)",53.59346008300781,-2.2985401153564453,"(nan, nan)","['iberian lynx general', 'iberian lynx specific']",113
102,2020-02-25T17:31:46.000Z,,,127030885@N08,SalfordMartin,True,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49630979678_e22118a9a6_b.jpg,TRUE,,Bury,"(53.59346008300781, -2.2985401153564453)",53.59346008300781,-2.2985401153564453,"(nan, nan)","['iberian lynx general', 'iberian lynx specific']",113
103,2020-03-05T23:47:51.000Z,,,120559894@N05,Santiago GV,True,Lince ibérico / Iberian lynx (Lynx pardinus),https://live.staticflickr.com/65535/49625789746_9d63da2077_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
104,2019-12-17T15:00:42.000Z,,,80351484@N03,Anendima,True,Lince ibérico,https://live.staticflickr.com/65535/49510120021_204c8214dd_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
105,2019-12-17T15:00:35.000Z,,,80351484@N03,Anendima,True,Lince ibérico,https://live.staticflickr.com/65535/49510119951_604a524c57_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx general', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
106,2020-01-21T16:02:00.000Z,,,64045479@N05,Roger Wasley,True,Iberian Lynx ♀ Lynx pardinus,https://live.staticflickr.com/65535/49468970201_f2a101cfc4_b.jpg,TRUE,,England,"(51.500152587890625, -0.12623600661754608)",51.500152587890625,-0.12623600661754608,"(nan, nan)",['iberian lynx specific'],113
107,2020-01-01T00:00:00.000Z,,,111949217@N08,robertonatura,True,We begin new year with the iberian ladies beauty,https://live.staticflickr.com/65535/49406827448_8e6e0f7f55_b.jpg,TRUE,,Avilés (Asturias),"(43.555511474609375, -5.924623966217041)",43.555511474609375,-5.924623966217041,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
108,2019-12-17T15:01:47.000Z,,,80351484@N03,Anendima,True,Lince ibérico,https://live.staticflickr.com/65535/49367116802_c9ea412776_b.jpg,unknown,,,,,,"(nan, nan)","['iberian lynx general multilingual', 'iberian lynx specific multilingual', 'iberian lynx specific']",113
109,2020-01-04T14:14:42.000Z,,,140792321@N03,lukasz36,True,Iberian Lynx,https://live.staticflickr.com/65535/49344015271_a3549f51d4_b.jpg,unknown,,,,,,"(nan, nan)",['iberian lynx specific'],113
110,2019-12-04T10:28:10.000Z,,,136193234@N03,uh1977,True,EOS53901,https://live.staticflickr.com/65535/49195182628_90755766e5_b.jpg,TRUE,,,,,,"(nan, nan)",['iberian lynx specific'],113
111,2019-10-11T12:10:47.000Z,,,57730361@N07,f.chabardes,True,191011_esp_and_jer_ara_6992.jpg,https://live.staticflickr.com/65535/49096354987_b35c498ebd_b.jpg,unknown,,,,,,"(nan, nan)",['iberian lynx specific'],113
112,2019-10-11T12:10:46.000Z,,,57730361@N07,f.chabardes,True,191011_esp_and_jer_ara_6990.jpg,https://live.staticflickr.com/65535/49095640453_b747636e05_b.jpg,unknown,,,,,,"(nan, nan)",['iberian lynx specific'],113
113,2020-07-07T14:57:12.000Z,48.775057,6.901004,36274920@N05,Valerie Hukalo,True,Parc Animalier de Sainte-Croix - Juillet 2020,https://live.staticflickr.com/65535/50093803108_dbb51106c6_b.jpg,FALSE,,,,,,"(48.775057, 6.901004)",['iberian lynx general'],2
114,2020-07-07T15:01:14.000Z,48.775057,6.901004,36274920@N05,Valerie Hukalo,True,Parc Animalier de Sainte-Croix - Juillet 2020,https://live.staticflickr.com/65535/50093799863_46a36e16af_b.jpg,FALSE,,,,,,"(48.775057, 6.901004)",['iberian lynx general'],2
115,2020-02-14T14:45:32.000Z,51.543953,7.114387,14647951@N04,Michael Döring,True,Luchs,https://live.staticflickr.com/65535/49537181346_2c3641a918_b.jpg,FALSE,,"Gelsenkirchen, GER","(51.511531829833984, 7.093029975891113)",51.511531829833984,7.093029975891113,"(51.543953, 7.114387)",['iberian lynx general'],3
116,2020-02-14T14:46:05.000Z,51.543953,7.114387,14647951@N04,Michael Döring,True,Luchs,https://live.staticflickr.com/65535/49537408492_088cd5883d_b.jpg,FALSE,,"Gelsenkirchen, GER","(51.511531829833984, 7.093029975891113)",51.511531829833984,7.093029975891113,"(51.543953, 7.114387)",['iberian lynx general'],3
117,2020-02-05T11:05:30.000Z,51.543953,7.114387,14647951@N04,Michael Döring,True,Luchs,https://live.staticflickr.com/65535/49509600846_6bf8bd7e93_b.jpg,FALSE,,"Gelsenkirchen, GER","(51.511531829833984, 7.093029975891113)",51.511531829833984,7.093029975891113,"(51.543953, 7.114387)",['iberian lynx general'],3
118,2019-11-07T18:38:33.000Z,38.213501,-3.959841,8900879@N07,José Luis Pérez Navarro,True,Face to face,https://live.staticflickr.com/65535/49061520033_aceaaaf8fc_b.jpg,TRUE,,"Marmolejo (Jaén), España","(38.04432678222656, -4.170608043670654)",38.04432678222656,-4.170608043670654,"(38.213501, -3.959841)","['iberian lynx general multilingual', 'iberian lynx specific multilingual', 'iberian lynx specific']",1
